Time (s),Channel 1 (V),Channel 2 (V)
-0.00051324,1.694212829225239,1.321627280936392
-0.00051311,1.690559995700511,1.323612690667405
-0.00051298,1.690559995700511,1.327914411751268
-0.00051285,1.683254328651052,1.339165066893678
-0.00051272,1.679601495126323,1.344128591221212
-0.0005125900000000001,1.672295828076867,1.32758351012944
-0.0005124600000000001,1.672295828076864,1.327914411751268
-0.00051233,1.679601495126319,1.33486334580981
-0.0005122,1.672295828076862,1.321958182558231
-0.00051207,1.668642994552134,1.331223427969624
-0.00051194,1.672295828076864,1.333539739322473
-0.00051181,1.661337327502675,1.338503263650007
-0.00051168,1.661337327502675,1.345452197708555
-0.00051155,1.657684493977946,1.347437607439568
-0.0005114200000000001,1.654031660453218,1.349092115548746
-0.00051129,1.654031660453215,1.35173932852343
-0.00051116,1.650378826928487,1.34809941068324
-0.00051103,1.650378826928487,1.349092115548746
-0.0005109,1.643073159879028,1.347768509061404
-0.00051077,1.646725993403758,1.346444902574062
-0.00051064,1.639420326354299,1.356041049607294
-0.00051051,1.63211465930484,1.352732033388938
-0.0005103800000000001,1.635767492829568,1.351077525279761
-0.0005102500000000001,1.63576749282957,1.34379768959938
-0.00051012,1.628461825780112,1.331554329591458
-0.00050999,1.63211465930484,1.327252608507596
-0.00050986,1.63211465930484,1.326921706885761
-0.00050973,1.63576749282957,1.328245313373103
-0.0005096,1.624808992255381,1.335525149053487
-0.00050947,1.628461825780111,1.339495968515514
-0.0005093400000000001,1.632114659304839,1.342804984733869
-0.0005092100000000001,1.628461825780112,1.347437607439566
-0.00050908,1.62480899225538,1.353062935010773
-0.00050895,1.621156158730652,1.352401131767101
-0.00050882,1.621156158730652,1.348761213926911
-0.00050869,1.617503325205922,1.350084820414253
-0.00050856,1.606544824631734,1.35637195122913
-0.00050843,1.602891991107005,1.358357360960143
-0.0005083,1.595586324057549,1.363982688531346
-0.0005081700000000001,1.591933490532818,1.356371951229133
-0.00050804,1.599239157582268,1.35372473825445
-0.00050791,1.584627823483351,1.365306295018689
-0.00050778,1.570016489384439,1.361666377178499
-0.00050765,1.588280657008087,1.361997278800335
-0.00050752,1.573669322909169,1.369277114480718
-0.00050739,1.56636365585971,1.368284409615211
-0.00050726,1.570016489384439,1.377549655026608
-0.0005071300000000001,1.559057988810256,1.38251317935414
-0.0005070000000000001,1.555405155285524,1.383836785841484
-0.00050687,1.548099488236062,1.383505884219652
-0.00050674,1.544446654711334,1.389131211790854
-0.00050661,1.537140987661875,1.395418342605731
-0.00050648,1.533488154137145,1.394094736118388
-0.00050635,1.526182487087687,1.395418342605731
-0.00050622,1.522529653562957,1.396741949093073
-0.0005060900000000001,1.511571152988774,1.400050965311428
-0.0005059600000000001,1.507918319464041,1.408985309100987
-0.00050583,1.504265485939303,1.413617931806689
-0.0005057,1.489654151840391,1.41361793180669
-0.00050557,1.486001318315663,1.415272439915867
-0.00050544,1.475042817741474,1.422221373974415
-0.00050531,1.471389984216745,1.420566865865237
-0.00050518,1.464084317167286,1.420897767487072
-0.0005050500000000001,1.456778650117831,1.422883177218085
-0.0005049200000000001,1.449472983068372,1.424206783705428
-0.00050479,1.445820149543632,1.42883940641113
-0.00050466,1.431208815444718,1.43545743884784
-0.00050453,1.423903148395262,1.437773750200688
-0.0005044,1.416597481345804,1.439759159931702
-0.00050427,1.412944647821074,1.443729979393729
-0.00050414,1.398333313722156,1.453657028048797
-0.00050401,1.387374813147968,1.464245879947536
-0.0005038800000000001,1.38372197962324,1.470202109140574
-0.00050375,1.372763479049042,1.479467354551977
-0.00050362,1.354499311425402,1.485754485366857
-0.00050349,1.350846477900674,1.499652353483946
-0.00050336,1.321623809702838,1.509910303760849
-0.00050323,1.317970976178109,1.50461587781148
-0.0005031,1.292401141505003,1.49634333726559
-0.00050297,1.299706808554462,1.515535631332054
-0.0005028400000000001,1.281442640930823,1.502299566458636
-0.0005027100000000001,1.263178473307176,1.51685923781939
-0.00050258,1.263178473307161,1.522153663768769
-0.00050245,1.248567139208245,1.527778991339977
-0.00050232,1.237608638634061,1.539029646482382
-0.00050219,1.226650138059873,1.54597858054093
-0.00050206,1.204733136911496,1.546309482162766
-0.00050193,1.193774636337309,1.553920219464984
-0.0005018000000000001,1.179163302238397,1.557229235683339
-0.0005016700000000001,1.168204801664207,1.552596612977644
-0.00050154,1.164551968139474,1.549949400002956
-0.00050141,1.168204801664201,1.547633088650106
-0.00050128,1.164551968139473,1.543993170809916
-0.00050115,1.160899134614743,1.542338662700738
-0.00050102,1.157246301090014,1.542007761078903
-0.00050089,1.149940634040555,1.544985875675423
-0.0005007600000000001,1.146287800515827,1.551273006490297
-0.0005006300000000001,1.13898213346637,1.545316777297261
-0.0005005,1.135329299941637,1.547633088650111
-0.00050037,1.135329299941634,1.553920219464986
-0.00050024,1.128023632892178,1.557560137305176
-0.00050011,1.12071796584272,1.56781808758208
-0.00049998,1.102453798219073,1.578076037858983
-0.00049985,1.098800964694343,1.578076037858983
-0.00049972,1.091495297644884,1.580061447589997
-0.0004995900000000001,1.080536797070701,1.588333988135883
-0.00049946,1.06592546297177,1.597599233547288
-0.00049933,1.047661295348123,1.60587177409318
-0.0004992,1.029397127724484,1.618776937344762
-0.00049907,1.011132960100837,1.625064068159639
-0.00049894,0.9892159589524602,1.632674805461858
-0.00049881,0.9599932907546248,1.634991116814707
-0.00049868,0.9599932907546248,1.64756537844446
-0.0004985500000000001,0.9198121219826194,1.663779557914397
-0.0004984200000000001,0.8650196191116845,1.657823328721366
-0.00049829,0.8723252861611018,1.6720520984603
-0.00049816,0.8357969509138192,1.68429545846821
-0.00049803,0.8248384503396359,1.680986442249856
-0.0004979,0.8029214491912594,1.692567999014102
-0.00049777,0.7846572815676122,1.696869720097965
-0.00049764,0.7773516145181533,1.696869720097965
-0.0004975100000000001,0.7627402804192422,1.705142260643851
-0.0004973800000000001,0.7481289463203246,1.70911308010588
-0.00049725,0.7335176122213951,1.711760293080568
-0.00049712,0.7225591116472035,1.715400210920762
-0.00049699,0.7042949440235646,1.724003653088484
-0.00049686,0.6896836099246469,1.733599800121717
-0.00049673,0.6568081082020821,1.7408796358021
-0.0004966,0.6568081082020821,1.745512258507798
-0.00049647,0.6312382735289878,1.753122995810014
-0.0004963400000000001,0.6202797729547928,1.756432012028372
-0.00049621,0.6020156053311356,1.762057339599582
-0.00049608,0.5910571047569474,1.769998978523634
-0.00049595,0.580098604182764,1.771984388254646
-0.00049582,0.5654872700838464,1.777940617447687
-0.00049569,0.554528769509658,1.779595125556865
-0.00049556,0.5362646018860109,1.786544059615413
-0.00049543,0.5326117683612814,1.789522174211933
-0.0004953000000000001,0.5289589348365537,1.792500288808452
-0.0004951700000000001,0.5070419336881854,1.801765534219847
-0.00049504,0.4960834331139822,1.803750943950867
-0.00049491,0.4851249325397988,1.809045369900234
-0.00049478,0.4668607649161517,1.813677992605933
-0.00049465,0.4559022643419635,1.826252254235685
-0.00049452,0.4303324296688574,1.832539385050562
-0.00049439,0.4084154285204808,1.843128236949301
-0.0004942600000000001,0.3864984273721143,1.852724383982529
-0.0004941300000000001,0.3682342597484655,1.865629547234116
-0.000494,0.3170945904022484,1.874563891023682
-0.00049387,0.3244002574516907,1.871254874805325
-0.00049374,0.2951775892538685,1.865960448855958
-0.00049361,0.3170945904022451,1.888130857518943
-0.00049348,0.2988304227785979,1.872909382914505
-0.00049335,0.2842190886796802,1.886476349409765
-0.0004932200000000001,0.2878719222044079,1.887138152653436
-0.0004930900000000001,0.2696077545807708,1.893094381846474
-0.00049296,0.2440379199076481,1.903021430501551
-0.00049283,0.2257737522839944,1.916588396996808
-0.0004927,0.1928982505614444,1.923206429433517
-0.00049257,0.1746340829377973,1.932140773223078
-0.00049244,0.1563699153141501,1.939751510525297
-0.00049231,0.1454114147399618,1.943722329987324
-0.00049218,0.127147247116323,1.946700444583843
-0.0004920500000000001,0.1234944135915869,1.951994870533212
-0.00049192,0.112535913017392,1.954311181886066
-0.00049179,0.101577412443202,1.960267411079108
-0.00049166,0.08696607834429093,1.967216345137652
-0.00049153,0.07235474424537325,1.972841672708857
-0.0004914,0.0687019107206438,1.977805197036391
-0.00049127,0.03217357547334951,1.989386753800637
-0.00049114,0.01756224137443177,1.9936884748845
-0.0004910100000000001,0.002950907275520703,1.997659294346526
-0.0004908800000000001,-0.008007593298669248,2.002622818674059
-0.00049075,-0.01896609387286917,2.009571752732612
-0.00049062,-0.03357742797178524,2.016520686791157
-0.00049049,-0.04453592854596855,2.016851588412993
-0.00049036,-0.04818876207069797,2.021815112740526
-0.00049023,-0.07010576321907455,2.030087653286416
-0.0004901,-0.08471709731799228,2.032734866261102
-0.0004899700000000001,-0.09567559789217558,2.037036587344963
-0.0004898400000000001,-0.1102869319910916,2.047956340865534
-0.00048971,-0.1175925990405704,2.051265357083901
-0.00048958,-0.1468152672384075,2.064170520335485
-0.00048945,-0.1796907689609575,2.06747953655384
-0.00048932,-0.1687322683867692,2.07873019169625
-0.00048919,-0.1979549365846046,2.089649945216825
-0.00048906,-0.2381361053566284,2.088988141973154
-0.0004889300000000001,-0.2235247712577172,2.097922485762711
-0.0004888000000000001,-0.2637059400297161,2.107849534417779
-0.00048867,-0.2564002729802871,2.110165845770637
-0.00048854,-0.2819701076533915,2.12042379604754
-0.00048841,-0.3038871088017581,2.129358139837097
-0.00048828,-0.3258041099501346,2.143256007954192
-0.00048815,-0.3586796116726996,2.152190351743754
-0.00048802,-0.3805966128210762,2.164433711751671
-0.00048789,-0.4098192810189116,2.171382645810219
-0.00048776,-0.4280834486425588,2.178662481490602
-0.00048763,-0.439041949216747,2.184618710683643
-0.0004875,-0.4609589503651236,2.190244038254848
-0.00048737,-0.4682646174145825,2.196200267447889
-0.00048724,-0.4828759515135002,2.198847480422574
-0.00048711,-0.4974872856124179,2.203149201506437
-0.00048698,-0.5084457861866062,2.209767233943149
-0.00048685,-0.5267099538102533,2.224326905303915
-0.00048672,-0.5632382890575476,2.234915757202654
-0.00048659,-0.5778496231564654,2.241533789639367
-0.00048646,-0.5961137907801125,2.246497313966901
-0.00048633,-0.6107251248790302,2.252122641538106
-0.0004862,-0.6143779584037596,2.25708616586564
-0.00048607,-0.6326421260274069,2.263704198302352
-0.00048594,-0.6509062936510539,2.269991329117228
-0.00048581,-0.6618647942252422,2.270984033982735
-0.00048568,-0.6618647942252422,2.272638542091913
-0.00048555,-0.6728232947994306,2.280249279394132
-0.00048542,-0.6947402959478071,2.288190918318187
-0.00048529,-0.7056987965219954,2.293485344267556
-0.00048516,-0.7166572970961838,2.293816245889392
-0.00048503,-0.7203101306209132,2.297456163729584
-0.0004849,-0.7239629641456425,2.301426983191611
-0.00048477,-0.7239629641456425,2.309699523737501
-0.00048464,-0.7677969664423957,2.316648457796048
-0.00048451,-0.7495327988187486,2.309699523737501
-0.00048438,-0.7751026334918546,2.31201583509035
-0.00048425,-0.7568384658682075,2.332531735644158
-0.00048412,-0.7860611340660429,2.318633867527062
-0.00048399,-0.8152838022638783,2.343782390786568
-0.00048386,-0.8006724681649606,2.339480669702705
-0.00048373,-0.8335479698875254,2.346429603761253
-0.0004836,-0.8408536369369843,2.35867296376917
-0.00048347,-0.8664234716100904,2.366283701071389
-0.00048334,-0.8810348057090081,2.369592717289745
-0.00048321,-0.8956461398079258,2.378857962701141
-0.00048308,-0.9066046403821141,2.384814191894183
-0.00048295,-0.9248688080057612,2.391432224330895
-0.00048282,-0.9613971432530556,2.404337387582483
-0.00048269,-0.9577443097283261,2.417904354077743
-0.00048256,-1.005231145549809,2.418566157321414
-0.00048243,-1.005231145549809,2.428824107598317
-0.0004823,-1.019842479648726,2.424191484892619
-0.00048217,-1.023495313173456,2.432464025438509
-0.00048204,-1.034453813747644,2.439082057875221
-0.00048191,-1.06002364842075,2.448678204908454
-0.00048178,-1.074634982519668,2.456288942210673
-0.00048165,-1.096551983668045,2.465554187622069
-0.00048152,-1.111163317766962,2.475481236277138
-0.00048139,-1.140385985964798,2.483753776823028
-0.00048126,-1.151344486538986,2.489710006016069
-0.00048113,-1.176914321212092,2.496658940074616
-0.000481,-1.180567154736822,2.498975251427465
-0.00048087,-1.18787282178628,2.505924185486013
-0.00048074,-1.202484155885198,2.507578693595191
-0.00048061,-1.202484155885198,2.503938775755
-0.00048048,-1.198831322360469,2.510556808191712
-0.00048035,-1.206136989409927,2.514196726031903
-0.00048022,-1.217095489984116,2.513204021166396
-0.00048009,-1.224401157033574,2.512542217922725
-0.00047996,-1.195178488835739,2.512873119544561
-0.00047983,-1.213442656459386,2.526440086039821
-0.0004797,-1.239012491132492,2.518498447115766
-0.00047957,-1.213442656459386,2.523792873065136
-0.00047944,-1.235359657607763,2.530410905501848
-0.00047931,-1.228053990558304,2.529749102258176
-0.00047918,-1.246318158181951,2.538683446047738
-0.00047905,-1.264582325805598,2.546955986593628
-0.00047892,-1.279193659904516,2.552912215786669
-0.00047879,-1.293804994003434,2.557544838492367
-0.00047866,-1.308416328102351,2.563170166063572
-0.00047853,-1.304763494577622,2.5671409855256
-0.0004784,-1.326680495725999,2.57839164066801
-0.00047827,-1.348597496874375,2.581038853642695
-0.00047814,-1.348597496874375,2.58136975526453
-0.00047801,-1.341291829824916,2.581038853642695
-0.00047788,-1.355903163923834,2.590965902297763
-0.00047775,-1.374167331547481,2.599569344465489
-0.00047762,-1.396084332695858,2.612474507717077
-0.00047749,-1.421654167368964,2.617438032044611
-0.00047736,-1.425307000893693,2.617768933666447
-0.00047723,-1.428959834418423,2.623725162859488
-0.0004771,-1.439918334992611,2.628357785565186
-0.00047697,-1.44357116851734,2.631997703405378
-0.00047684,-1.458182502616258,2.635637621245569
-0.00047671,-1.458182502616258,2.632659506649049
-0.00047658,-1.450876835566799,2.635637621245569
-0.00047645,-1.465488169665717,2.642917456925952
-0.00047632,-1.472793836715176,2.646557374766144
-0.00047619,-1.480099503764635,2.648211882875322
-0.00047606,-1.480099503764635,2.652513603959185
-0.00047593,-1.498363671388282,2.661447947748746
-0.0004758,-1.523933506061388,2.672367701269321
-0.00047567,-1.542197673685035,2.680309340193376
-0.00047554,-1.564114674833411,2.690236388848444
-0.00047541,-1.582378842457059,2.699501634259841
-0.00047528,-1.615254344179624,2.710421387780416
-0.00047515,-1.607948677130165,2.701487043990854
-0.00047502,-1.637171345328,2.71009048615858
-0.00047489,-1.607948677130165,2.725642862384853
-0.00047476,-1.651782679426918,2.712737699133265
-0.00047463,-1.651782679426918,2.728620976981373
-0.0004745,-1.648129845902188,2.72663556725036
-0.00047437,-1.655435512951647,2.725642862384853
-0.00047424,-1.651782679426918,2.727628272115867
-0.00047411,-1.651782679426918,2.733584501308908
-0.00047398,-1.666394013525835,2.736562615905428
-0.00047385,-1.670046847050565,2.740864336989291
-0.00047372,-1.677352514100024,2.746489664560496
-0.00047359,-1.684658181149483,2.747151467804168
-0.00047346,-1.691963848198942,2.752776795375373
-0.00047333,-1.695616681723671,2.759063926190249
-0.0004732,-1.710228015822589,2.765351057005125
-0.00047307,-1.717533682872048,2.769652778088989
-0.00047294,-1.721186516396777,2.768660073223482
-0.00047281,-1.728492183446236,2.774616302416522
-0.00047268,-1.735797850495695,2.782227039718741
-0.00047255,-1.754062018119342,2.788183268911782
-0.00047242,-1.76502051869353,2.792154088373809
-0.00047229,-1.772326185742989,2.796786711079508
-0.00047216,-1.786937519841907,2.802081137028877
-0.00047203,-1.794243186891366,2.806713759734576
-0.0004719,-1.801548853940825,2.808368267843754
-0.00047177,-1.812507354515013,2.813662693793123
-0.00047164,-1.816160188039742,2.815979005145973
-0.00047151,-1.823465855089201,2.817964414876986
-0.00047138,-1.823465855089201,2.820280726229836
-0.00047125,-1.838077189188119,2.827560561910219
-0.00047112,-1.849035689762307,2.832193184615917
-0.00047099,-1.849035689762307,2.831531381372246
-0.00047086,-1.852688523287036,2.834178594346931
-0.00047073,-1.852688523287036,2.830538676506739
-0.0004706,-1.82711868861393,2.828553266775725
-0.00047047,-1.845382856237578,2.845098347867506
-0.00047034,-1.874605524435413,2.839473020296301
-0.00047021,-1.841730022712848,2.840796626783643
-0.00047008,-1.867299857385954,2.845760151111177
-0.00046995,-1.856341356811766,2.840465725161807
-0.00046982,-1.867299857385954,2.849400068951368
-0.00046969,-1.863647023861225,2.843774741380163
-0.00046956,-1.859994190336495,2.846752855976684
-0.00046943,-1.859994190336495,2.845760151111177
-0.0004693,-1.859994190336495,2.851054577060546
-0.00046917,-1.867299857385954,2.856018101388081
-0.00046904,-1.874605524435413,2.854694494900738
-0.00046891,-1.863647023861225,2.850392773816875
-0.00046878,-1.849035689762307,2.849400068951368
-0.00046865,-1.852688523287036,2.851385478682382
-0.00046852,-1.856341356811766,2.853370888413396
-0.00046839,-1.852688523287036,2.85303998679156
-0.00046826,-1.845382856237578,2.852709085169725
-0.00046813,-1.845382856237578,2.854694494900738
-0.000468,-1.845382856237578,2.860650724093779
-0.00046787,-1.856341356811766,2.859658019228272
-0.00046774,-1.856341356811766,2.866276051664984
-0.00046761,-1.867299857385954,2.871239575992518
-0.00046748,-1.874605524435413,2.875541297076381
-0.00046735,-1.885564025009602,2.881497526269422
-0.00046722,-1.89652252558379,2.884475640865943
-0.00046709,-1.907481026157978,2.888115558706134
-0.00046696,-1.903828192633249,2.887784657084298
-0.00046683,-1.89652252558379,2.887122853840627
-0.0004667,-1.900175359108519,2.887784657084298
-0.00046657,-1.89652252558379,2.890431870058983
-0.00046644,-1.903828192633249,2.896057197630189
-0.00046631,-1.903828192633249,2.896057197630189
-0.00046618,-1.911133859682708,2.901020721957722
-0.00046605,-1.911133859682708,2.907638754394434
-0.00046592,-1.936703694355813,2.917896704671338
-0.00046579,-1.936703694355813,2.909293262503613
-0.00046566,-1.965926362553649,2.916573098183996
-0.00046553,-1.918439526732166,2.927161950082735
-0.0004654,-1.973232029603108,2.915911294940325
-0.00046527,-1.95862069550419,2.929147359813749
-0.00046514,-1.954967861979461,2.921867524133365
-0.00046501,-1.947662194930002,2.916903999805831
-0.00046488,-1.936703694355813,2.913925885209311
-0.00046475,-1.922092360256896,2.913594983587475
-0.00046462,-1.918439526732166,2.902675230066901
-0.00046449,-1.89652252558379,2.903337033310572
-0.00046436,-1.89286969205906,2.89969711547038
-0.00046423,-1.870952690910684,2.894733591142846
-0.0004641,-1.867299857385954,2.89440268952101
-0.00046397,-1.859994190336495,2.892086378168161
-0.00046384,-1.849035689762307,2.89142457492449
-0.00046371,-1.849035689762307,2.896057197630189
-0.00046358,-1.859994190336495,2.899035312226709
-0.00046345,-1.859994190336495,2.898704410604873
-0.00046332,-1.852688523287036,2.900358918714051
-0.00046319,-1.859994190336495,2.903006131688736
-0.00046306,-1.859994190336495,2.905984246285256
-0.00046293,-1.867299857385954,2.907638754394434
-0.0004628,-1.863647023861225,2.907307852772599
-0.00046267,-1.863647023861225,2.910947770612791
-0.00046254,-1.867299857385954,2.911940475478297
-0.00046241,-1.867299857385954,2.906976951150763
-0.00046228,-1.845382856237578,2.905653344663421
-0.00046215,-1.845382856237578,2.901351623579558
-0.00046202,-1.838077189188119,2.901351623579558
-0.00046189,-1.834424355663389,2.898704410604873
-0.00046176,-1.808854520990284,2.891755476546326
-0.00046163,-1.812507354515013,2.889108263571641
-0.0004615,-1.790590353366636,2.884806542487778
-0.00046137,-1.797896020416095,2.875541297076381
-0.00046124,-1.750409184594612,2.872563182479861
-0.00046111,-1.754062018119342,2.881497526269422
-0.00046098,-1.772326185742989,2.880173919782079
-0.00046085,-1.743103517545153,2.874217690589039
-0.00046072,-1.757714851644071,2.886791952218791
-0.00046059,-1.757714851644071,2.877195805185559
-0.00046046,-1.746756351069883,2.881828427891258
-0.00046033,-1.750409184594612,2.878519411672902
-0.0004602,-1.743103517545153,2.873886788967203
-0.00046007,-1.724839349921507,2.870246871127011
-0.00045994,-1.721186516396777,2.870908674370683
-0.00045981,-1.721186516396777,2.869915969505176
-0.00045968,-1.713880849347318,2.868592363017834
-0.00045955,-1.706575182297859,2.86429064193397
-0.00045942,-1.691963848198942,2.8636288386903
-0.00045929,-1.684658181149483,2.858003511119094
-0.00045916,-1.670046847050565,2.856349003009916
-0.00045903,-1.666394013525835,2.85303998679156
-0.0004589,-1.659088346476377,2.854363593278903
-0.00045877,-1.651782679426918,2.85303998679156
-0.00045864,-1.651782679426918,2.856018101388081
-0.00045851,-1.651782679426918,2.846752855976684
-0.00045838,-1.637171345328,2.845098347867506
-0.00045825,-1.629865678278541,2.848738265707697
-0.00045812,-1.637171345328,2.852709085169725
-0.00045799,-1.633518511803271,2.846752855976684
-0.00045786,-1.622560011229083,2.844105643001999
-0.00045773,-1.600643010080706,2.837818512187122
-0.0004576,-1.593337343031247,2.837487610565287
